921679, 0
921731, 0
921782, 11435
921834, 11444
921886, 11463
921938, 11445
921990, 11346
922042, 11243
922093, 11193
922145, 10997
922197, 10882
922248, 10969
922299, 9806
922350, 7924
922401, 6142
922452, 5686
922503, 5532
922554, 5951
922605, 5778
922656, 5377
922707, 5178
922758, 5111
922809, 5095
922860, 5100
922911, 5191
922962, 5160
923013, 5141
923064, 5152
923115, 5177
923166, 5115
923217, 5153
923268, 5140
923319, 5140
923370, 5135
923421, 5147
923472, 5137
923523, 5134
923575, 5105
923626, 5023
923677, 5079
923728, 5155
923783, 5174
923834, 5167
923885, 5176
923936, 5176
923987, 5176
924038, 5171
924089, 5164
924140, 5160
924191, 5155
924242, 5155
924293, 5157
924344, 5152
924395, 5169
924446, 5188
924497, 5201
924548, 5208
924599, 5221
924650, 5225
924701, 5234
924752, 5251
924803, 5270
924854, 5280
924905, 5280
924956, 5304
925007, 5319
925058, 5354
925109, 5418
925160, 5457
925211, 5510
925262, 5553
925313, 5594
925364, 5619
925416, 5647
925467, 5672
925518, 5688
925569, 5720
925620, 5743
925671, 5780
925722, 5797
925773, 5811
925826, 5793
925877, 5783
925928, 5787
925979, 5792
926030, 5817
926081, 5841
926132, 5865
926183, 5883
926234, 5896
926285, 5890
926336, 5895
926387, 5889
926438, 6115
926489, 5859
926540, 5843
926591, 5816
926642, 5809
926693, 5795
926744, 5786
926795, 5771
926846, 5777
926897, 5768
926948, 5766
926999, 5770
927050, 5766
927101, 5738
927152, 5730
927203, 5724
927254, 5712
927306, 5711
927357, 5706
927408, 5699
927459, 5699
927510, 5711
927561, 5716
927612, 5725
927663, 5723
927714, 5698
927765, 5678
927816, 5652
927897, 5592
927948, 5553
927999, 5532
928050, 5491
928101, 5483
928152, 5509
928203, 5550
928254, 5620
928305, 5656
928356, 5654
928407, 5639
928458, 5658
928509, 5690
928560, 5711
928611, 5720
928662, 5707
928713, 5699
928764, 5699
928815, 5695
928866, 5697
928917, 5710
928968, 5721
929019, 5692
929070, 5683
929121, 5669
929172, 5655
929224, 5655
929275, 5655
929326, 5643
929377, 5651
929428, 5638
929479, 5629
929530, 5633
929581, 5636
929632, 5628
929683, 5628
929734, 5624
929785, 5642
929836, 5649
929887, 5648
929940, 5647
929991, 5651
930042, 5648
930093, 5636
930144, 5622
930195, 5580
930246, 5541
930297, 5541
930348, 5509
930399, 5483
930450, 5450
930501, 5449
930552, 5438
930603, 5424
930654, 5423
930705, 5426
930756, 5442
930807, 5450
930858, 5439
930909, 5466
930960, 5452
931011, 5413
931063, 5402
931114, 5471
931165, 5515
931216, 5632
931267, 5698
931318, 5799
931369, 5850
931420, 5899
931471, 5894
931522, 5877
931573, 5860
931624, 5844
931675, 5825
931726, 5829
931777, 5829
931828, 5813
931879, 5816
931930, 5836
931983, 5855
932034, 5881
932085, 5908
932136, 5939
932187, 5961
932238, 5996
932289, 6033
932340, 6061
932391, 6083
932442, 6086
932493, 6095
932544, 6094
932595, 6096
932646, 6121
932697, 6140
932748, 6151
932799, 6123
932850, 6073
932901, 5948
932953, 5756
933004, 5595
933055, 5512
933106, 5592
933157, 5612
933208, 5670
933259, 5781
933310, 5781
933361, 5829
933412, 5825
933463, 5796
933514, 5715
933565, 5566
933616, 5440
933667, 5336
933718, 5323
933769, 5296
933820, 5280
933871, 5272
933922, 5278
933973, 5317
934026, 5318
934077, 5308
934128, 5303
934179, 5273
934230, 5241
934281, 5227
934332, 5198
934383, 5202
934434, 5198
934485, 5201
934536, 5191
934587, 5199
934638, 5202
934689, 5209
934740, 5214
934792, 5214
934843, 5214
934894, 5202
934945, 5182
934996, 5141
935047, 5123
935098, 5108
935149, 5094
935200, 5081
935251, 5057
935302, 5044
935353, 5038
935404, 5028
935455, 5048
935506, 5060
935557, 5031
935608, 5014
935659, 5006
935710, 4997
935761, 4988
935812, 4988
935863, 4973
935914, 4956
935965, 4930
936016, 4925
936069, 4922
936120, 4926
936171, 4927
936222, 4892
936273, 4892
936324, 4892
936375, 4874
936426, 4875
936477, 4884
936528, 4884
936579, 4891
936630, 4903
936682, 4911
936733, 4907
936784, 4913
936835, 4924
936886, 4925
936937, 4924
936988, 4880
937039, 4851
937090, 4828
937141, 4817
937192, 4810
937243, 4797
937294, 4782
937345, 4764
937396, 4755
937447, 4759
937498, 4755
937549, 4751
937600, 4729
937651, 4694
937702, 4639
937753, 4621
937804, 4621
937855, 4600
937906, 4575
937957, 4585
938008, 4614
938059, 4626
938112, 4649
938163, 4684
938214, 4709
938265, 4725
938316, 4750
938367, 4750
938418, 4735
938469, 4719
938521, 4714
938572, 4707
938623, 4704
938674, 4699
938725, 4700
938776, 4706
938827, 4718
938878, 4733
938929, 4749
938980, 4759
939031, 4745
939082, 4728
939133, 4717
939184, 4715
939235, 4723
939286, 4725
939337, 4725
939388, 4728
939439, 4735
939490, 4742
939541, 4748
939592, 4758
939643, 4768
939694, 4771
939745, 4754
939796, 4736
939847, 4734
939898, 4743
939949, 4756
940000, 4766
940051, 4777
940102, 4785
940155, 4789
940206, 4802
940257, 4810
940308, 4819
940359, 4813
940411, 4794
940462, 4783
940513, 4776
940564, 4772
940615, 4783
940666, 4787
940717, 4787
940768, 4789
940819, 4794
940870, 4794
940921, 4796
940972, 4796
941023, 4785
941074, 4745
941125, 4702
941176, 4681
941227, 4666
941278, 4660
941329, 4661
941380, 4650
941431, 4645
941482, 4653
941533, 4650
941584, 4657
941635, 4662
941686, 4651
941737, 4642
941788, 4624
941839, 4615
941890, 4610
941941, 4606
941992, 4601
942043, 4588
942094, 4586
942145, 4585
942198, 4575
942249, 4571
942301, 4560
942352, 4538
942403, 4538
942454, 4501
942505, 4465
942556, 4463
942607, 4455
942658, 4460
942709, 4461
942760, 4463
942811, 4461
942862, 4472
942913, 4485
942964, 4496
943015, 4512
943066, 4521
943117, 4501
943168, 4485
943219, 4478
943270, 4477
943321, 4475
943372, 4470
943423, 4469
943474, 4469
943525, 4470
943576, 4480
943627, 4495
943678, 4507
943729, 4520
943780, 4515
943831, 4515
943882, 4486
943933, 4472
943984, 4472
944035, 4480
944086, 4488
944138, 4489
944189, 4488
944242, 4504
944293, 4527
944344, 4537
944395, 4547
944446, 4553
944497, 4543
944548, 4515
944599, 4509
944650, 4508
944701, 4519
944752, 4526
944803, 4540
944854, 4551
944905, 4556
944956, 4562
945007, 4572
945058, 4579
945109, 4576
945160, 4555
945211, 4517
945262, 4495
945313, 4496
945364, 4496
945415, 4527
945466, 4543
945517, 4541
945568, 4524
945619, 4506
945670, 4502
945721, 4505
945772, 4502
945823, 4499
945874, 4472
945925, 4429
945976, 4402
946028, 4383
946079, 4369
946130, 4364
946181, 4349
946232, 4338
946285, 4331
946336, 4334
946387, 4341
946438, 4358
946489, 4375
946540, 4385
946591, 4361
946642, 4326
946693, 4314
946744, 4316
946795, 4320
946846, 4320
946897, 4314
946948, 4313
946999, 4315
947050, 4313
947101, 4320
947152, 4330
947203, 4330
947254, 4335
947305, 4321
947356, 4292
947407, 4268
947458, 4257
947509, 4259
947560, 4261
947611, 4269
947662, 4261
947713, 4271
947764, 4274
947815, 4277
947867, 4288
947918, 4302
947969, 4297
948020, 4275
948071, 4247
948122, 4244
948173, 4244
948224, 4244
948275, 4250
948328, 4251
948379, 4251
948430, 4248
948481, 4257
948532, 4276
948583, 4290
948634, 4315
948685, 4332
948736, 4319
948787, 4298
948838, 4292
948889, 4284
948940, 4283
948991, 4288
949042, 4287
949093, 4285
949144, 4282
949195, 4286
949246, 4295
949297, 4303
949348, 4309
949399, 4302
949450, 4273
949501, 4252
949552, 4244
949603, 4249
949654, 4261
949705, 4269
949757, 4279
949808, 4281
949859, 4281
949910, 4289
949961, 4298
950012, 4298
950063, 4307
950114, 4313
950165, 4291
950216, 4266
950267, 4252
950318, 4243
950371, 4250
950422, 4261
950473, 4258
950524, 4255
950575, 4262
950626, 4266
950677, 4271
950728, 4271
950779, 4287
950830, 4313
950881, 4348
950932, 4375
950983, 4388
951034, 4351
951085, 4279
951136, 4301
951187, 4260
951238, 4224
951289, 4167
951340, 4281
951391, 4281
951442, 4371
951493, 4457
951544, 4445
951596, 4391
951647, 4342
951698, 4338
951749, 4337
951800, 4339
951851, 4377
951902, 4399
951953, 4394
952004, 4408
952055, 4417
952106, 4527
952157, 4612
952208, 4649
952259, 4685
952310, 4705
952361, 4747
952414, 4754
952465, 4751
952516, 4758
952567, 4758
952618, 4748
952669, 4733
952720, 4741
952771, 4735
952822, 4744
952873, 4736
952924, 4736
952975, 4706
953026, 4670
953077, 4657
953128, 4660
953179, 4656
953230, 4666
953281, 4662
953332, 4664
953383, 4670
953434, 4680
953486, 4684
953537, 4702
953588, 4698
953639, 4665
953690, 4636
953741, 4633
953792, 4629
953843, 4641
953894, 4641
953945, 4639
953996, 4643
954047, 4649
954098, 4652
954149, 4659
954200, 4672
954251, 4654
954302, 4623
954353, 4603
954404, 4603
954457, 4593
954508, 4588
954559, 4591
954610, 4595
954661, 4600
954712, 4623
954763, 4629
954814, 4640
954865, 4655
954916, 4654
954967, 4647
955018, 4621
955069, 4602
955120, 4589
955171, 4582
955222, 4580
955273, 4582
955324, 4577
955376, 4569
955427, 4573
955478, 4574
955529, 4581
955580, 4597
955631, 4591
955682, 4564
955733, 4546
955784, 4536
955835, 4537
955886, 4542
955937, 4542
955988, 4541
956039, 4550
956090, 4558
956141, 4562
956192, 4571
956243, 4584
956294, 4594
956345, 4587
956396, 4561
956447, 4536
956500, 4520
956551, 4509
956602, 4516
956653, 4518
956704, 4519
956755, 4538
956806, 4540
956857, 4551
956908, 4555
956959, 4556
957010, 4544
957061, 4510
957112, 4491
957163, 4486
957215, 4477
957266, 4487
957317, 4485
957368, 4485
957419, 4490
957470, 4494
957521, 4494
957572, 4499
957623, 4506
957674, 4532
957725, 4519
957776, 4498
957827, 4483
957878, 4488
957929, 4508
957980, 4530
958031, 4546
958082, 4566
958133, 4578
958184, 4597
958235, 4618
958286, 4645
958337, 4655
958388, 4639
958439, 4621
958490, 4615
958543, 4617
958594, 4633
958645, 4646
958696, 4658
958747, 4663
958798, 4672
958849, 4682
958900, 4696
958951, 4712
959002, 4720
959053, 4720
959105, 4705
959156, 4692
959207, 4689
959258, 4699
959309, 4708
959360, 4709
959411, 4714
959462, 4724
959513, 4736
959564, 4747
959615, 4761
959666, 4770
959717, 4763
959768, 4728
959819, 4717
959870, 4718
959921, 4719
959972, 4728
960023, 4737
960074, 4748
960125, 4753
960176, 4763
960227, 4778
960278, 4790
960329, 4797
960380, 4778
960431, 4749
960482, 4742
960533, 4742
960586, 4739
960637, 4762
960688, 4767
960739, 4776
960790, 4782
960841, 4779
960892, 4788
960944, 4802
960995, 4823
961046, 4821
961097, 4803
961148, 4777
961199, 4755
961250, 4754
961301, 4768
961352, 4770
961403, 4776
961454, 4787
961505, 4798
961556, 4808
961607, 4822
961658, 4831
961709, 4831
961760, 4806
961811, 4781
961862, 4775
961913, 4777
961964, 4790
962015, 4798
962066, 4798
962117, 4800
962168, 4810
962219, 4817
962270, 4831
962321, 4839
962372, 4844
962423, 4822
962474, 4801
962525, 4791
962576, 4790
962629, 4798
962680, 4820
962731, 4831
962782, 4828
962834, 4828
962885, 4833
962936, 4841
962987, 4848
963038, 4844
963089, 4830
963140, 4819
963191, 4813
963242, 4814
963293, 4824
963344, 4829
963395, 4837
963446, 4838
963497, 4836
963548, 4841
963599, 4841
963650, 4849
963701, 4852
963752, 4829
963803, 4806
963854, 4798
963905, 4782
963956, 4736
964007, 4698
964058, 4703
964109, 4699
964160, 4706
964211, 4709
964262, 4715
964313, 4735
964364, 4754
964415, 4767
964466, 4862
964517, 5080
964568, 5533
964619, 6017
964673, 6071
964724, 6046
964775, 6073
964826, 6095
964877, 6204
964928, 6272
964979, 6291
965030, 6279
965081, 6292
965132, 6301
965183, 6301
965234, 6284
965285, 6286
965336, 6365
965387, 6458
965438, 6525
965489, 6508
965540, 6444
965591, 6435
965642, 6423
965693, 6340
965744, 6258
965795, 6198
965846, 6158
965897, 6115
965948, 6083
965999, 6077
966050, 6088
966101, 6270
966152, 6781
966203, 6781
966254, 6637
966305, 6500
966356, 6360
966407, 6275
966458, 6209
966509, 6146
966561, 6080
966612, 6034
966663, 6034
966716, 5969
966767, 5924
966818, 5904
966869, 5876
966920, 5817
966971, 5784
967022, 5717
967073, 5671
967124, 5623
967175, 5566
967226, 5538
967277, 5520
967328, 5508
967379, 5492
967430, 5480
967481, 5467
967532, 5361
967583, 5231
967634, 5197
967685, 5219
967736, 5245
967787, 5262
967838, 5265
967889, 5266
967940, 5272
967991, 5279
968042, 5276
968093, 5260
968144, 5253
968195, 5253
968246, 5235
968297, 5228
968348, 5215
968399, 5202
968451, 5199
968502, 5197
968553, 5203
968604, 5198
968655, 5178
968706, 5158
968759, 5134
968810, 5116
968861, 5086
968912, 5073
968963, 5065
969014, 5070
969065, 5057
969116, 5062
969167, 5060
969218, 5063
969269, 5062
969320, 5059
969371, 5048
969422, 5027
969473, 5019
969524, 5017
969575, 5009
969626, 5001
969677, 5008
969728, 5008
969779, 5002
969830, 5019
969881, 5018
969932, 5020
969983, 5011
970034, 4998
970085, 4983
970136, 4971
970187, 4968
970238, 4965
970290, 4965
970341, 4954
970392, 4953
970443, 4959
970494, 4952
970545, 4977
970596, 4986
970647, 4979
970698, 4975
970749, 4970
970802, 4959
970853, 4958
970904, 4950
970955, 4948
971006, 4955
971057, 4957
971108, 4961
971159, 4953
971210, 4950
971261, 4950
971312, 4934
971363, 4927
971414, 4915
971465, 4912
971516, 4905
971567, 4897
971618, 4901
971669, 4901
971720, 4899
971771, 4905
971822, 4905
971873, 4905
971924, 4906
971975, 4901
972026, 4896
972077, 4901
972128, 4904
972180, 4891
972231, 4901
972282, 4903
972333, 4907
972384, 4922
972435, 4945
972486, 4951
972537, 4962
972588, 4967
972639, 4968
972690, 4968
972741, 4968
972792, 4968
972845, 4966
972896, 4969
972947, 4984
972998, 5000
973049, 5004
973100, 5025
973151, 5022
973202, 5024
973253, 5025
973304, 5025
973355, 5023
973406, 5023
973457, 5006
973508, 4999
973559, 4992
973610, 4990
973661, 4994
973712, 5006
973763, 5009
973814, 5009
973865, 5012
973916, 5000
973967, 4987
974019, 4941
974070, 4921
974121, 4922
974172, 4917
974223, 4925
974274, 4925
974325, 4931
974376, 4931
974427, 4932
974478, 4929
974529, 4932
974580, 4924
974631, 4917
974682, 4906
974733, 4894
974784, 4886
974835, 4882
974888, 4873
974939, 4847
974990, 4853
975041, 4846
975092, 4852
975143, 4873
975194, 4874
975245, 4866
975296, 4852
975347, 4836
975398, 4831
975449, 4829
975500, 4823
975551, 4818
975602, 4826
975653, 4818
975704, 4819
975755, 4814
975806, 4814
975857, 4812
975909, 4815
975960, 4818
976011, 4810
976062, 4803
976113, 4795
976164, 4784
976215, 4775
976266, 4778
976317, 4778
976368, 4778
976419, 4785
976470, 4788
976521, 4785
976572, 4783
976623, 4771
976674, 4756
976725, 4752
976776, 4752
976827, 4748
976878, 4753
976931, 4760
976982, 4772
977033, 4777
977084, 4781
977135, 4774
977186, 4771
977237, 4770
977288, 4756
977339, 4756
977390, 4740
977441, 4734
977492, 4732
977543, 4731
977594, 4734
977645, 4726
977696, 4731
977748, 4733
977799, 4741
977850, 4738
977901, 4742
977952, 4726
978003, 4700
978054, 4696
978105, 4688
978156, 4692
978207, 4700
978258, 4687
978309, 4699
978360, 4690
978411, 4703
978462, 4708
978513, 4716
978564, 4712
978615, 4730
978666, 4731
978717, 4724
978768, 4715
978819, 4715
978870, 4715
978921, 4710
978974, 4728
979025, 4731
979076, 4729
979127, 4735
979178, 4737
979229, 4730
979280, 4738
979331, 4746
979382, 4754
979433, 4765
979484, 4768
979535, 4765
979586, 4759
979638, 4756
979689, 4760
979740, 4759
979791, 4759
979842, 4760
979893, 4756
979944, 4756
979995, 4763
980046, 4764
980097, 4772
980148, 4778
980199, 4783
980250, 4779
980301, 4779
980352, 4779
980403, 4773
980454, 4781
980505, 4775
980556, 4775
980607, 4778
980658, 4783
980709, 4785
980760, 4791
980811, 4798
980862, 4806
980913, 4813
980964, 4823
981017, 4827
981068, 4833
981119, 4828
981170, 4822
981221, 4829
981272, 4816
981323, 4819
981374, 4824
981425, 4829
981476, 4830
981528, 4842
981579, 4853
981630, 4858
981681, 4856
981732, 4865
981783, 4863
981834, 4863
981885, 4864
981936, 4855
981987, 4853
982038, 4849
982089, 4855
982140, 4850
982191, 4855
982242, 4859
982293, 4859
982344, 4867
982395, 4876
982446, 4878
982497, 4885
982548, 4884
982599, 4877
982650, 4872
982701, 4868
982752, 4867
982803, 4874
982854, 4876
982905, 4877
982956, 4885
983007, 4891
983062, 4867
983113, 4870
983164, 4887
