1209, 0
1261, 0
1312, 12690
1363, 12706
1414, 12750
1465, 12749
1516, 12714
1567, 12704
1618, 12701
1669, 12699
1720, 12703
1771, 12712
1822, 12710
1873, 12713
1924, 12708
1975, 12682
2026, 12682
2077, 12662
2128, 12642
2179, 12639
2230, 12631
2281, 12637
2332, 12619
2383, 12636
2434, 12624
2485, 12640
2536, 12639
2587, 12640
2638, 12648
2689, 12617
2740, 12581
2791, 12571
2842, 12571
2893, 12542
2944, 12526
2995, 12519
3046, 12525
3097, 12509
3148, 12519
3199, 12515
3250, 12536
3306, 12556
3357, 12561
3408, 12556
3459, 12541
3510, 12511
3561, 12487
3612, 12456
3663, 12439
3714, 12410
3765, 12410
3816, 12407
3867, 12357
3918, 12297
3969, 12316
4020, 12325
4071, 12332
4122, 12382
4173, 12307
4224, 12242
4275, 12234
4326, 12196
4377, 12254
4428, 12268
4479, 12271
4530, 12270
4581, 12270
4632, 12268
4683, 12262
4734, 12253
4785, 12249
4836, 12209
4887, 12168
4938, 12142
4989, 12120
5040, 12108
5091, 12094
5142, 12091
5193, 12082
5244, 12079
5296, 12097
5376, 12115
5427, 12063
5478, 12019
5529, 11989
5580, 11966
5631, 11942
5682, 11934
5733, 11921
5784, 11920
5835, 11925
5886, 11925
5937, 11928
5988, 11923
6039, 11922
6090, 11911
6141, 11874
6192, 11841
6243, 11818
6294, 11810
6345, 11805
6396, 11790
6447, 11789
6498, 11790
6549, 11789
6600, 11784
6651, 11791
6702, 11791
6753, 11792
6804, 11775
6855, 11744
6906, 11716
6957, 11694
7008, 11681
7059, 11683
7110, 11661
7161, 11665
7212, 11659
7263, 11668
7315, 11685
7366, 11681
7419, 11686
7470, 11676
7521, 11629
7572, 11629
7623, 11599
7674, 11563
7725, 11546
7776, 11544
7827, 11536
7878, 11539
7929, 11548
7980, 11551
8031, 11556
8082, 11553
8133, 11564
8184, 11557
8235, 11515
8286, 11482
8337, 11472
8388, 11472
8439, 11462
8490, 11467
8541, 11456
8592, 11459
8643, 11464
8694, 11463
8745, 11471
8796, 11474
8847, 11476
8898, 11446
8949, 11430
9000, 11412
9051, 11401
9102, 11390
9153, 11388
9204, 11388
9255, 11389
9306, 11402
9358, 11388
9409, 11392
9462, 11399
9513, 11406
9564, 11394
9615, 11359
9666, 11339
9717, 11329
9768, 11323
9819, 11320
9870, 11312
9921, 11311
9972, 11318
10023, 11322
10074, 11322
10125, 11330
10176, 11332
10227, 11334
10278, 11300
10329, 11264
10380, 11245
10431, 11229
10482, 11209
10533, 11212
10584, 11209
10635, 11212
10686, 11218
10737, 11219
10788, 11228
10839, 11245
10890, 11245
10941, 11220
10992, 11180
11043, 11151
11094, 11143
11145, 11139
11196, 11135
11248, 11131
11299, 11138
11350, 11140
11401, 11147
11452, 11155
11505, 11161
11556, 11151
11607, 11108
11658, 11085
11709, 11066
11760, 11066
11811, 11064
11862, 11061
11913, 11049
11964, 11050
12015, 11060
12066, 11070
12117, 11073
12168, 11086
12219, 11044
12270, 11009
12321, 10997
12372, 10981
12423, 10974
12474, 10971
12525, 10972
12576, 10972
12627, 10974
12678, 10987
12729, 10998
12780, 11007
12831, 10985
12882, 10938
12933, 10914
12984, 10902
13035, 10895
13086, 10891
13138, 10886
13189, 10886
13240, 10873
13291, 10858
13342, 10870
13393, 10870
13444, 10897
13495, 10852
13548, 10787
13599, 10728
13650, 10677
13701, 10668
13752, 10663
13803, 10731
13854, 10770
13905, 10880
13956, 10966
14007, 10957
14058, 10960
14109, 10932
14160, 10913
14211, 10951
14262, 10951
14313, 11016
14364, 11024
14415, 11013
14466, 10995
14517, 11007
14568, 11021
14619, 11029
14670, 11016
14721, 11010
14772, 10988
14823, 10988
14874, 10983
14925, 10974
14977, 10968
15028, 10987
15079, 10987
15130, 10985
15181, 10996
15232, 11047
15283, 11065
15334, 11146
15385, 11084
15436, 10997
15487, 10937
15538, 10873
15591, 10875
15642, 10858
15693, 10874
15744, 10871
15795, 10874
15846, 10877
15897, 10854
15948, 10854
15999, 10795
16050, 10760
16101, 10676
16152, 10698
16203, 10716
16254, 10790
16305, 10795
16356, 10771
16407, 10798
16458, 10826
16509, 10856
16560, 10877
16611, 10851
16662, 10804
16713, 10775
16764, 10775
16815, 10767
16867, 10766
16918, 10766
16969, 10771
17020, 10776
17071, 10795
17122, 10807
17173, 10830
17224, 10845
17275, 10869
17326, 10846
17377, 10813
17428, 10799
17479, 10803
17530, 10807
17581, 10807
17634, 10797
17685, 10818
17736, 10844
17787, 10919
17838, 10994
17889, 11044
17940, 11051
17991, 10983
18042, 10911
18093, 10906
18144, 10892
18195, 10892
18246, 10849
18297, 10872
18348, 10826
18399, 10826
18450, 10883
18501, 10913
18552, 10913
18603, 10927
18654, 10888
18705, 10862
18757, 10834
18808, 10899
18859, 10887
18910, 10951
18961, 10969
19012, 11013
19063, 11014
19114, 11081
19165, 11038
19216, 11048
19267, 11048
19318, 11012
19369, 10977
19420, 10952
19471, 10999
19522, 11035
19573, 11050
19624, 11063
19677, 11074
19728, 11085
19779, 11107
19830, 11123
19881, 11148
19932, 11145
19983, 11136
20034, 11160
20085, 11160
20136, 11179
20187, 11231
20238, 11192
20289, 11141
20340, 11156
20391, 11168
20442, 11179
20493, 11178
20544, 11160
20596, 11147
20647, 11167
20698, 11192
20749, 11233
20800, 11252
20851, 11259
20902, 11259
20953, 11281
21004, 11283
21055, 11277
21106, 11260
21157, 11265
21208, 11224
21259, 11223
21310, 11197
21361, 11203
21412, 11192
21463, 11191
21514, 11209
21565, 11213
21616, 11215
21667, 11222
21720, 11231
21771, 11231
21822, 11244
21873, 11230
21924, 11215
21975, 11185
22026, 11158
22077, 11153
22128, 11151
22179, 11165
22230, 11130
22281, 11122
22332, 11158
22383, 11145
22434, 11074
22486, 11029
22537, 10993
22588, 10993
22639, 10993
22690, 10958
22741, 10944
22792, 10926
22843, 10926
22894, 10930
22945, 10917
22996, 10903
23047, 10859
23098, 10812
23149, 10771
23200, 10700
23251, 10685
23302, 10662
23353, 10647
23404, 10647
23455, 10641
23506, 10643
23557, 10641
23608, 10643
23659, 10611
23710, 10564
23763, 10528
23814, 10501
23865, 10493
23916, 10478
23967, 10467
24018, 10454
24069, 10450
24120, 10451
24171, 10444
24222, 10444
24273, 10412
24325, 10346
24376, 10295
24427, 10285
24478, 10278
24529, 10277
24580, 10269
24631, 10273
24682, 10276
24733, 10298
24784, 10305
24835, 10320
24886, 10300
24937, 10238
24988, 10197
25039, 10197
25090, 10177
25141, 10170
25192, 10168
25243, 10166
25294, 10167
25345, 10175
25396, 10184
25447, 10211
25498, 10225
25549, 10190
25600, 10131
25651, 10103
25702, 10080
25753, 10066
25806, 10055
25857, 10071
25908, 10071
25959, 10092
26010, 10125
26061, 10158
26112, 10183
26163, 10158
26215, 10128
26266, 10120
