5513651, 0
5513704, 6835
5513756, 8330
5513808, 8264
5513860, 8133
5513912, 8133
5513964, 8193
5514016, 8291
5514068, 8425
5514120, 8539
5514172, 8679
5514224, 8861
5514276, 9122
5514328, 9313
5514380, 9266
5514432, 9141
5514484, 8904
5514536, 8812
5514588, 8699
5514640, 8669
5514692, 8972
5514744, 9091
5514796, 8866
5514848, 8702
5514900, 8442
5514952, 8102
5515004, 7901
5515056, 7849
5515108, 7813
5515160, 7714
5515212, 7630
5515264, 7477
5515316, 7367
5515368, 7357
5515420, 7050
5515472, 7041
5515524, 7046
