userAcceleration.x,userAcceleration.y,userAcceleration.z,rotationRate.x,rotationRate.y,rotationRate.z,label,subject
0.0212541999999998,-0.173540799999999,0.1129936,-0.7384637999999996,0.2707150000000007,-0.0346568,1,sub_8
0.1371845999999998,0.1456094000000009,-0.0103447999999999,-0.8687629999999995,0.2451114000000007,-0.1254784,1,sub_8
0.1219355999999998,0.1685754000000009,-0.0535885999999998,-0.4999119999999995,0.1870832000000007,-0.2121326,1,sub_8
0.1567115999999998,-0.161327799999999,0.0735808000000001,-0.2149061999999996,0.1022608000000007,-0.1856792,1,sub_8
0.1788979999999998,-0.4057013999999991,-0.0013133999999998,0.0206602000000003,-0.0011967999999992,-0.1448058,1,sub_8
0.0907917999999998,-0.7422013999999991,-0.0250457999999998,0.4907884000000003,-0.3514377999999992,-0.077836,1,sub_8
-0.0504322000000001,-1.0094809999999992,0.0590048000000001,1.0834958000000003,-0.5399369999999992,0.0344343999999999,1,sub_8
-0.0795026000000002,-0.8031293999999992,0.0925986000000001,1.1718948000000002,-0.5142795999999993,0.0948393999999999,1,sub_8
-0.1034174000000001,-0.2876377999999991,-0.1114751999999998,1.0962472000000003,-0.7162567999999992,0.1073884,1,sub_8
-0.0789266000000002,0.0977244000000008,-0.2225065999999999,1.1335132000000003,-0.6142595999999994,0.035947,1,sub_8
-0.0119982000000001,0.504149800000001,-0.2686643999999999,1.1553242000000004,-0.3965161999999992,-0.089589,1,sub_8
0.0428207999999998,0.8450568000000009,-0.2832545999999999,0.9568158000000004,-0.2196351999999992,-0.0886385999999999,1,sub_8
0.0914179999999998,0.9389410000000008,-0.3437291999999999,0.4857864000000004,-0.3701753999999992,-0.0757125999999999,1,sub_8
0.1449957999999997,0.606037800000001,-0.2092133999999998,0.0695578000000004,-0.2514063999999992,-0.165298,1,sub_8
0.1753763999999998,0.2523264000000009,-0.0453297999999998,-0.4342575999999996,-0.3305325999999992,-0.2405001999999999,1,sub_8
0.1387189999999997,0.1306886000000009,-0.0843945999999998,-0.4572969999999996,-0.1373451999999992,-0.0475603999999999,1,sub_8
0.2194539999999998,-0.059225799999999,-0.0285871999999998,-0.6526143999999995,-0.0883535999999992,0.0178832,1,sub_8
0.2829637999999997,-0.083440999999999,0.0354198000000001,-0.6813997999999997,0.1405986000000007,-0.0430725999999999,1,sub_8
0.3449413999999998,0.0720650000000009,-0.0227131999999998,-0.7073819999999996,0.2501634000000007,-0.0874051999999999,1,sub_8
0.3135781999999997,0.0373962000000009,-0.0419233999999998,-0.3528489999999996,0.2893726000000007,-0.0236629999999999,1,sub_8
0.3164515999999998,-0.275686199999999,0.1033586000000001,-0.4041697999999996,0.0126396000000007,-0.0388355999999999,1,sub_8
0.1479791999999998,-0.455784999999999,0.1039732000000001,-0.0054769999999996,-0.2282869999999992,0.0319833999999999,1,sub_8
-0.0315256000000001,-0.580242399999999,0.0803966000000001,0.5082672000000004,-0.4383615999999992,0.1730007999999999,1,sub_8
-0.2236812000000001,-0.7226361999999991,0.1842992000000001,1.1519118000000002,-0.3411563999999992,0.3476466,1,sub_8
-0.2231998000000001,-0.2693193999999991,0.0376804000000001,1.4115366000000005,-0.2982483999999993,0.261384,1,sub_8
-0.2415954000000001,0.1100292000000009,-0.0694783999999998,1.2675680000000005,-0.2774319999999992,0.0291888,1,sub_8
-0.2129400000000001,0.2758296000000009,-0.1126601999999998,0.8608184000000003,-0.0059407999999992,-0.1656387999999999,1,sub_8
-0.1309834000000001,0.3142474000000009,-0.1503973999999998,0.3288978000000003,0.3948640000000007,-0.249343,1,sub_8
-0.0188098000000002,0.2141500000000009,-0.1766067999999998,-0.2288899999999996,0.4932698000000007,-0.2922479999999999,1,sub_8
-0.0194304000000001,-0.270685199999999,-0.0040437999999998,-0.7756091999999997,0.6340974000000007,-0.1909205999999999,1,sub_8
-0.0533248000000001,-0.504443999999999,0.0647282000000001,-0.6925585999999997,0.6645164000000008,0.068344,1,sub_8
0.0102309999999998,-0.446745399999999,0.0144920000000001,-0.4695219999999996,0.6933322000000007,0.1811736,1,sub_8
0.1535655999999998,-0.246568999999999,0.0177088000000001,-0.3347667999999997,0.5014358000000008,0.1543732,1,sub_8
0.2622815999999998,0.0854320000000009,0.0074356000000001,-0.4763247999999997,0.4235464000000007,0.0951592,1,sub_8
0.2131201999999998,0.1199176000000009,0.0164076000000001,-0.1226215999999997,0.1420412000000007,0.0697894,1,sub_8
0.1539763999999998,0.1566950000000009,0.0242890000000001,0.0413110000000003,0.0651754000000007,0.075733,1,sub_8
0.1514991999999998,0.216725600000001,0.0771070000000001,0.3060830000000003,-0.2130079999999992,0.0426876,1,sub_8
