userAcceleration.x,userAcceleration.y,userAcceleration.z,rotationRate.x,rotationRate.y,rotationRate.z,label,subject
-0.2830658,-0.0216333999999994,-0.1005567999999998,-0.6884798000000005,0.4046858000000006,0.2042685999999996,1,sub_19
-0.3042377999999999,-0.0183831999999994,-0.0061953999999998,-0.4060424000000004,0.3959772000000006,0.1658737999999996,1,sub_19
-0.4390962,-0.0618919999999994,0.0498038000000001,-0.2718160000000005,0.5108716000000006,0.0884701999999996,1,sub_19
-0.2757259999999999,-0.4177539999999994,0.1305670000000001,0.0328443999999994,0.3488038000000006,0.1275517999999996,1,sub_19
-0.0873949999999999,-0.6346575999999995,0.1900586000000001,0.0151975999999994,0.3223986000000006,0.0866551999999996,1,sub_19
0.0890878,-0.7770679999999995,0.2047876000000001,-0.3760942000000006,0.2356906000000006,-0.1076068000000003,1,sub_19
0.0892168,-0.7527247999999995,0.1380458,-0.6303676000000006,0.2563970000000006,-0.0566402000000003,1,sub_19
0.1353348,-0.8694491999999995,0.0813140000000001,-0.8660052000000006,0.6383062000000006,-0.0404030000000003,1,sub_19
-0.0997213999999999,-0.6255189999999994,0.0686756,-0.8242806000000007,0.6811294000000007,-0.0230750000000003,1,sub_19
-0.0669699999999999,-0.5532335999999994,-0.0050569999999999,-0.6398502000000006,0.8579094000000005,0.0440027999999996,1,sub_19
-0.0425521999999999,-0.5945187999999995,-0.0593189999999999,-0.1642854000000006,0.7741532000000005,0.1175073999999996,1,sub_19
-0.0351479999999999,-0.6460081999999995,0.020408,0.0026487999999993,0.5278286000000005,0.1407807999999996,1,sub_19
0.0956358,-0.7581841999999994,0.1328310000000001,-0.0812936000000006,0.2386898000000006,0.0595935999999996,1,sub_19
0.2861870000000001,-0.8681293999999994,-0.0073607999999998,-0.2718816000000006,0.3889974000000006,-0.0673394000000003,1,sub_19
0.2951906000000001,-0.8690293999999994,-0.1215905999999998,-0.5379276000000006,0.3157484000000006,-0.0071470000000003,1,sub_19
0.1836146,-0.6855089999999995,-0.1249719999999998,-1.0486744000000006,0.3396184000000006,-0.0989804000000003,1,sub_19
0.0158286,-0.4790545999999994,-0.1035985999999998,-1.1187178000000004,0.3094020000000007,-0.2605188000000004,1,sub_19
-0.1404645999999999,-0.2921741999999994,-0.1281011999999999,-0.6703704000000006,0.4146182000000006,-0.1615956000000003,1,sub_19
-0.1160209999999999,-0.3765773999999994,-0.0062165999999998,-0.3682608000000006,0.3023898000000006,-0.1700238000000003,1,sub_19
-0.3383973999999999,-0.1103911999999994,0.0653424000000001,-0.4129398000000005,0.0422316000000006,-0.1268462000000003,1,sub_19
-0.3997067999999999,-0.0982603999999994,0.0404746000000001,-0.0826898000000005,-0.0637075999999993,-0.0276228000000003,1,sub_19
-0.2781743999999999,0.0766006000000005,0.0666682000000001,0.3313927999999994,0.1250584000000006,0.0397617999999996,1,sub_19
-0.1050911999999999,-0.1323379999999994,-0.0123499999999998,0.4321067999999994,0.1450144000000006,-0.0828330000000003,1,sub_19
-0.1488107999999999,-0.1004761999999994,0.0565688000000001,0.0478515999999994,-0.0207223999999993,-0.0212114000000003,1,sub_19
0.0003786,-0.4005479999999995,0.1625382000000001,0.0510235999999995,0.1091674000000006,-0.2183360000000003,1,sub_19
0.1334014,-0.5986625999999994,0.2478680000000001,-0.2467166000000005,0.3746150000000006,-0.2218240000000003,1,sub_19
0.0678562,-0.7368009999999995,0.1171024000000001,-0.9182540000000003,0.4976338000000006,-0.1407872000000003,1,sub_19
-0.0873349999999999,-0.5858497999999994,0.1295388000000001,-1.3132266000000006,0.6205434000000006,-0.1122978000000003,1,sub_19
-0.2389511999999999,-0.4315133999999993,0.0970434000000001,-1.0063372000000006,0.6901654000000007,-0.1002022000000003,1,sub_19
-0.2043723999999999,-0.4407489999999994,0.0228780000000001,-0.6482456000000006,0.7470602000000006,-0.1464846000000003,1,sub_19
-0.3148905999999999,-0.2759741999999994,-0.0885213999999998,-0.1423582000000006,0.5092070000000006,-0.1375198000000002,1,sub_19
-0.1457781999999999,-0.5354911999999994,-0.0202471999999999,0.4875543999999994,0.0240558000000006,-0.1974470000000003,1,sub_19
0.027467,-0.6601063999999994,0.0702308,0.2940859999999993,-0.1526933999999993,-0.1043558000000003,1,sub_19
0.1784544,-0.7983449999999994,0.1021586,-0.0072950000000006,-0.0189763999999993,-0.1418846000000003,1,sub_19
0.1685136,-0.7753233999999993,-0.0341131999999999,-0.2062916000000006,0.1349792000000005,-0.0548106000000003,1,sub_19
0.1716638,-0.7229543999999994,0.0182682,-0.6524750000000006,0.3040924000000006,-0.0278064000000003,1,sub_19
-0.0468923999999999,-0.4623663999999994,0.0664422000000001,-1.0313404000000006,0.5636090000000006,-0.0760780000000003,1,sub_19
-0.2491143999999999,-0.2420289999999994,0.0556578000000001,-0.6232688000000006,0.6689684000000006,-0.0844722000000003,1,sub_19
-0.2116665999999999,-0.3020381999999994,-0.0195089999999998,-0.2874470000000005,0.7411708000000006,-0.0501722000000003,1,sub_19
-0.1960847999999999,-0.3353915999999994,0.1041856000000001,0.2702691999999994,0.5391700000000006,-0.0477276000000003,1,sub_19
-0.0378173999999999,-0.5588807999999994,0.1632742000000001,0.5130499999999995,0.4174010000000006,-0.0161798000000003,1,sub_19
0.1365756,-0.7964973999999995,0.1476952000000001,0.2740171999999994,0.3785502000000006,0.0501383999999996,1,sub_19
0.2712094,-0.9885431999999994,0.1578644000000001,-0.1204684000000005,0.2681364000000006,-0.0740400000000003,1,sub_19
0.2117854,-0.9259061999999996,0.1191476000000001,-0.4149674000000005,0.1223274000000006,-0.1182126000000003,1,sub_19
0.1662486,-0.9077723999999996,0.0816330000000001,-0.9907004000000006,0.2165766000000006,-0.0650980000000003,1,sub_19
-0.00549,-0.6881953999999995,0.0746936000000001,-1.0966004000000005,0.3863040000000007,-0.1668954000000003,1,sub_19
-0.1911772,-0.4658211999999994,0.1007712000000001,-0.7246702000000005,0.4813192000000006,-0.1678374000000003,1,sub_19
-0.1562815999999999,-0.4889279999999994,0.0210678000000001,-0.1973212000000005,0.4093756000000006,-0.1627798000000003,1,sub_19
-0.1193736,-0.5302155999999993,0.0961658000000001,0.1538617999999994,0.2342278000000007,-0.0902406000000003,1,sub_19
-0.0824033999999999,-0.5538205999999993,0.2061882000000001,0.2057099999999994,0.0471620000000006,-0.1342906000000003,1,sub_19
0.0377698,-0.7155069999999994,0.2584946000000001,0.0203679999999994,-0.0950995999999993,-0.2014190000000003,1,sub_19
0.1809574,-0.8788483999999993,0.2565020000000001,-0.2856446000000005,-0.1359097999999993,-0.3329728000000003,1,sub_19
0.2262398,-0.8433573999999993,0.1143074000000001,-0.8360808000000006,0.0082678000000007,-0.1605320000000002,1,sub_19
0.0897604,-0.6496567999999995,0.0665032000000001,-1.0435508000000009,0.3200762000000007,-0.1672956000000002,1,sub_19
-0.0778147999999999,-0.4391161999999994,0.0640802000000001,-0.8183922000000006,0.4623596000000007,-0.0332330000000002,1,sub_19
0.0586835999999999,-0.2347193999999993,-0.0899083999999998,-0.9240062000000006,0.3001300000000007,0.1354423999999997,1,sub_19
-0.015246,-0.0246969999999993,-0.1902421999999999,-0.3303882000000006,0.2082072000000006,0.2843429999999997,1,sub_19
-0.0905983999999999,-0.0015253999999993,-0.0737805999999998,0.2299627999999994,0.2995196000000006,0.0877405999999997,1,sub_19
0.0321684,-0.1799673999999994,-0.0452119999999998,0.4747691999999994,0.0689988000000006,0.0341983999999997,1,sub_19
0.174343,-0.3888615999999993,-0.0512045999999998,0.4825215999999995,-0.0971179999999993,-0.1486278000000002,1,sub_19
0.0380962,-0.6321237999999993,0.0804406000000001,0.8223881999999995,-0.0014927999999993,-0.3273330000000003,1,sub_19
0.1112292,-0.8267097999999994,0.0899874000000001,0.4116387999999994,0.0734608000000006,-0.4933090000000003,1,sub_19
0.167781,-0.8187741999999993,-0.0207709999999998,0.0940111999999994,0.0937654000000006,-0.4472700000000003,1,sub_19
0.2199906,-0.7443157999999993,-0.1451655999999999,-0.2522972000000005,0.2956696000000006,-0.3422710000000003,1,sub_19
0.2251164,-0.2736181999999993,-0.1672513999999998,-0.6199500000000006,0.5152764000000006,-0.1703594000000003,1,sub_19
0.1185336,-0.1246217999999993,-0.2567071999999998,-0.8999648000000006,0.6916388000000007,-0.0757604000000003,1,sub_19
-0.0004857999999999,0.0432962000000006,-0.1632183999999998,-0.8796140000000007,0.5984236000000006,0.1469051999999997,1,sub_19
-0.0215813999999999,-0.0208035999999993,0.0302454000000001,-0.7652508000000007,0.5876006000000006,0.0904611999999996,1,sub_19
-0.1974213999999999,0.1356102000000006,0.0820850000000001,-0.3286536000000005,0.3502502000000007,0.0867645999999997,1,sub_19
-0.2220444,-0.1256037999999993,0.0884904000000001,0.2426079999999994,0.4577410000000007,0.0434015999999997,1,sub_19
-0.0936872,-0.2455785999999993,0.1162840000000001,0.6821095999999994,0.5344450000000006,0.0876061999999997,1,sub_19
0.0426024,-0.4897189999999994,0.0524102000000001,0.8429955999999995,0.6055446000000007,0.0168539999999997,1,sub_19
0.0250684,-0.5302203999999995,-0.0015263999999998,0.8236885999999994,0.3434360000000006,0.2059163999999997,1,sub_19
0.1088766,-0.7247685999999994,0.1133938000000001,0.4818533999999994,0.3214896000000006,0.1830467999999997,1,sub_19
0.0789704,-0.8506713999999993,0.1531482000000001,0.0439859999999994,-0.0030913999999993,0.0013701999999996,1,sub_19
0.0289756,-0.7942731999999993,0.1658672000000001,-0.1780474000000005,-0.1229797999999993,-0.1410322000000003,1,sub_19
0.0295278,-0.5304331999999994,0.0294534000000001,-0.4464860000000005,0.0709812000000006,-0.0884628000000003,1,sub_19
-0.0425141999999999,-0.2665861999999994,-0.0173003999999998,-0.6236356000000005,0.0729754000000006,-0.2202396000000003,1,sub_19
-0.0648291999999999,0.1639978000000005,-0.0094977999999998,-0.6039426000000006,0.0559648000000006,-0.2989150000000003,1,sub_19
-0.0380517999999999,0.4832766000000005,-0.0334799999999998,-0.6527528000000006,0.3050716000000006,-0.1083634000000003,1,sub_19
-0.0536193999999999,0.6863678000000005,-0.0563779999999998,-0.9624502000000004,0.4681914000000006,0.0734255999999996,1,sub_19
-0.1302939999999999,0.7238294000000005,0.0607920000000001,-1.2116164000000005,0.4302766000000006,0.0208863999999996,1,sub_19
-0.2084829999999999,0.6981698000000005,0.1569736000000001,-1.2864786000000006,0.5135368000000007,0.0967415999999996,1,sub_19
-0.1356167999999999,0.2018700000000006,0.1090532000000001,-1.0069278000000004,0.7671210000000006,0.1086243999999996,1,sub_19
-0.1546543999999999,0.1336114000000005,0.0145334000000001,-0.5327002000000005,0.4898570000000006,0.1434841999999996,1,sub_19
-0.0979235999999999,-0.0110085999999994,0.0333604000000001,0.2272531999999994,0.2779876000000006,0.1471411999999996,1,sub_19
-0.0734793999999999,-0.2515823999999994,0.0290764000000001,0.8264113999999996,0.1236500000000006,0.2350589999999996,1,sub_19
0.012887,-0.4536063999999994,-0.0491881999999998,1.1670959999999997,0.0698354000000006,0.3436887999999996,1,sub_19
-0.0521955999999999,-0.4288135999999994,-0.0942117999999998,0.9399743999999994,-0.0950729999999993,0.4350347999999996,1,sub_19
-0.0444691999999999,-0.7057209999999994,-0.0367105999999998,0.5866757999999994,-0.0342329999999993,0.3389123999999996,1,sub_19
-0.0927521999999999,-0.7682289999999994,-0.0106975999999998,0.0951967999999994,-0.1155799999999993,0.2225653999999997,1,sub_19
-0.1135651999999999,-0.6998511999999993,-0.0097617999999998,-0.1201480000000005,-0.0837665999999993,0.0729643999999996,1,sub_19
-0.1189575999999999,-0.4542757999999994,-0.0424179999999998,-0.2706246000000005,-0.0955909999999993,0.0704325999999996,1,sub_19
0.0473802,-0.0450805999999994,0.0148806000000001,-0.5368938000000005,-0.0556197999999993,0.0557027999999996,1,sub_19
0.205292,0.2970286000000005,0.0179794000000001,-0.7517540000000006,-0.0745985999999993,0.0330753999999996,1,sub_19
0.3015586,0.6565518000000006,0.0315178000000001,-0.8007760000000005,0.0240382000000006,0.0242743999999996,1,sub_19
0.3353669999999999,0.8674158000000005,0.0523462000000001,-0.9844272000000004,0.1744842000000007,0.0163893999999996,1,sub_19
0.2505504,0.9060236000000004,0.1442300000000001,-1.3136922000000006,0.4648308000000007,-0.1655302000000003,1,sub_19
-0.0072843999999999,0.7617074000000006,0.1523718000000001,-1.1689572000000006,0.5857430000000007,-0.1054948000000003,1,sub_19
-0.1588571999999999,0.3871336000000006,0.1865924000000001,-0.4814354000000006,0.6686116000000006,-0.1661738000000003,1,sub_19
-0.1684244,0.2496612000000005,0.1469008000000001,-0.5945490000000005,0.4288814000000006,-0.1638794000000003,1,sub_19
-0.1931015999999999,0.2981766000000005,0.2776786000000001,-0.1633630000000005,0.0124924000000006,-0.0917540000000003,1,sub_19
-0.0674654,0.0107050000000005,0.2782610000000001,0.1373693999999994,-0.2850037999999993,-0.1215326000000003,1,sub_19
0.0470579999999999,-0.2009151999999994,0.2212486000000001,0.1091529999999994,-0.4608871999999993,-0.3349350000000003,1,sub_19
0.0570322,-0.1816415999999994,0.1402518000000001,-0.5024488000000005,-0.4433489999999992,-0.3543982000000003,1,sub_19
0.0191391999999999,-0.4686633999999994,0.0204306000000001,-0.2820632000000005,-0.1007221999999993,-0.2877090000000003,1,sub_19
0.0267594,-0.5698777999999994,-0.0934093999999998,-0.7015246000000005,0.3557438000000006,-0.2692186000000003,1,sub_19
-0.0938437999999999,-0.4042513999999994,-0.0323423999999998,-0.8824752000000006,0.5564284000000007,-0.1624220000000003,1,sub_19
-0.2239519999999999,-0.2198721999999994,0.0693504000000001,-0.8127982000000005,0.6650020000000006,0.0643885999999996,1,sub_19
-0.1428999999999999,-0.2672675999999995,0.1170688000000001,-0.4583354000000005,0.7535492000000006,0.0979423999999996,1,sub_19
-0.240203,-0.0055529999999994,0.2016488000000001,-0.0438086000000005,0.6025594000000006,0.2016571999999996,1,sub_19
-0.2879139999999999,0.0346586000000005,0.3251136000000001,0.4893585999999993,0.1347902000000005,0.0346373999999996,1,sub_19
-0.1527881999999999,-0.0796365999999994,0.2192614000000001,0.8612229999999993,0.0651024000000005,-0.0694988000000003,1,sub_19
0.0041798,-0.2718967999999994,0.1199918000000001,0.9587585999999996,-0.0300471999999994,-0.1218938000000003,1,sub_19
-0.0903055999999999,-0.2672091999999993,0.1550866000000001,0.6721103999999994,-0.1688777999999994,-0.0536428000000003,1,sub_19
-0.0371043999999999,-0.5381615999999994,0.2024288000000001,0.1218105999999994,-0.1314247999999994,-0.2577194000000003,1,sub_19
0.0287412,-0.7938039999999995,0.0198218000000001,-0.3177986000000005,0.2675462000000005,-0.2292548000000003,1,sub_19
0.0723092,-0.7784233999999994,-0.0493509999999998,-0.5184766000000005,0.4366168000000006,-0.0849540000000003,1,sub_19
-0.0222779999999999,-0.6556727999999994,0.0284992000000001,-0.6713992000000005,0.5631916000000006,-0.1171628000000003,1,sub_19
-0.0807093999999999,-0.4844871999999994,0.0195962000000001,-0.3981420000000005,0.6869020000000006,-0.0690518000000003,1,sub_19
-0.1222689999999999,-0.3651689999999994,0.0360878000000001,0.0572419999999994,0.8163240000000007,0.1508121999999997,1,sub_19
-0.0850671999999999,-0.4736619999999994,0.0822580000000001,0.3062065999999994,0.9111196000000008,0.2579699999999997,1,sub_19
-0.2709506,-0.1971133999999993,0.1541086000000001,0.6330973999999994,0.5966914000000006,0.2307459999999997,1,sub_19
-0.1906355999999999,-0.3320369999999994,0.0541732000000001,0.9674901999999994,0.5929680000000006,0.1264771999999997,1,sub_19
-0.1087903999999999,-0.4788965999999994,-0.0316179999999998,0.9977501999999994,0.5287660000000005,0.1186515999999997,1,sub_19
-0.0092129999999999,-0.6179179999999994,-0.0978365999999998,0.6786191999999994,0.3841888000000005,0.0010253999999997,1,sub_19
